TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
MIL,MIL vs. PHI,05/28/2001,L,240,83,33,77,42.9,8,21,38.1,9,11,81.8,10,38,48,22,4,12,17,20,-6
LAL,LAL vs. SAS,05/27/2001,W,240,111,42,86,48.8,10,22,45.5,17,28,60.7,16,38,54,30,10,4,17,23,29
SAS,SAS @ LAL,05/27/2001,L,240,82,31,77,40.3,3,16,18.8,17,25,68.0,6,27,33,15,7,7,13,24,-29
PHI,PHI @ MIL,05/26/2001,L,240,74,25,70,35.7,4,10,40.0,20,31,64.5,12,28,40,19,9,1,18,21,-6
MIL,MIL vs. PHI,05/26/2001,W,240,80,30,72,41.7,2,12,16.7,18,23,78.3,14,29,43,13,7,6,15,28,6
LAL,LAL vs. SAS,05/25/2001,W,240,111,44,92,47.8,7,18,38.9,16,25,64.0,22,41,63,24,6,5,17,21,39
SAS,SAS @ LAL,05/25/2001,L,240,72,26,81,32.1,1,12,8.3,19,28,67.9,11,24,35,12,10,9,10,19,-39
MIL,MIL @ PHI,05/24/2001,W,240,92,40,79,50.6,10,21,47.6,2,6,33.3,9,29,38,25,5,7,10,21,14
PHI,PHI vs. MIL,05/24/2001,L,240,78,26,75,34.7,2,13,15.4,24,30,80.0,20,29,49,14,4,1,15,11,-14
MIL,MIL @ PHI,05/22/2001,L,240,85,31,79,39.2,6,17,35.3,17,21,81.0,11,32,43,21,3,9,15,23,-8
PHI,PHI vs. MIL,05/22/2001,W,240,93,36,89,40.4,5,11,45.5,16,23,69.6,17,35,52,21,9,4,11,20,8
SAS,SAS vs. LAL,05/21/2001,L,240,81,27,71,38.0,4,16,25.0,23,25,92.0,11,31,42,17,4,7,28,17,-7
LAL,LAL @ SAS,05/21/2001,W,240,88,35,79,44.3,8,18,44.4,10,18,55.6,9,32,41,17,9,5,14,19,7
MIL,MIL vs. CHH,05/20/2001,W,240,104,32,68,47.1,7,17,41.2,33,35,94.3,8,34,42,26,2,13,15,23,9
CHH,CHH @ MIL,05/20/2001,L,240,95,36,82,43.9,6,14,42.9,17,28,60.7,14,23,37,23,4,7,9,30,-9
TOR,TOR @ PHI,05/20/2001,L,240,87,35,73,47.9,4,14,28.6,13,17,76.5,8,27,35,23,9,7,12,21,-1
PHI,PHI vs. TOR,05/20/2001,W,240,88,32,75,42.7,2,8,25.0,22,32,68.8,15,26,41,22,6,3,11,18,1
SAS,SAS vs. LAL,05/19/2001,L,240,90,34,78,43.6,5,15,33.3,17,21,81.0,9,31,40,17,6,10,30,21,-14
LAL,LAL @ SAS,05/19/2001,W,240,104,41,87,47.1,7,14,50.0,15,23,65.2,13,36,49,24,12,6,28,20,14
PHI,PHI @ TOR,05/18/2001,L,240,89,34,81,42.0,3,14,21.4,18,22,81.8,15,34,49,16,4,9,28,18,-12
TOR,TOR vs. PHI,05/18/2001,W,240,101,41,86,47.7,8,18,44.4,11,13,84.6,11,27,38,29,11,6,16,17,12
MIL,MIL @ CHH,05/17/2001,W,240,104,38,76,50.0,4,11,36.4,24,26,92.3,8,31,39,21,8,7,30,30,7
CHH,CHH vs. MIL,05/17/2001,L,240,97,28,72,38.9,6,17,35.3,35,43,81.4,10,25,35,16,7,5,30,18,-7
TOR,TOR @ PHI,05/16/2001,L,240,88,34,71,47.9,4,13,30.8,16,22,72.7,11,17,28,21,8,3,19,19,-33
PHI,PHI vs. TOR,05/16/2001,W,240,121,47,78,60.3,11,21,52.4,16,16,100.0,13,25,38,32,9,5,11,20,33
MIL,MIL vs. CHH,05/15/2001,L,240,86,30,82,36.6,4,15,26.7,22,28,78.6,18,34,52,20,3,6,10,22,-8
CHH,CHH @ MIL,05/15/2001,W,240,94,35,79,44.3,7,9,77.8,17,23,73.9,11,32,43,21,9,3,8,23,8
SAS,SAS vs. DAL,05/14/2001,W,240,105,42,81,51.9,6,14,42.9,15,23,65.2,13,36,49,28,9,9,16,17,18
DAL,DAL @ SAS,05/14/2001,L,240,87,33,90,36.7,0,11,0.0,21,26,80.8,19,28,47,16,12,3,12,20,-18
MIL,MIL @ CHH,05/13/2001,L,240,78,32,76,42.1,7,22,31.8,7,16,43.8,16,35,51,22,7,8,25,25,-7
CHH,CHH vs. MIL,05/13/2001,W,240,85,30,86,34.9,4,14,28.6,21,27,77.8,15,28,43,18,12,4,12,16,7
PHI,PHI @ TOR,05/13/2001,W,240,84,34,80,42.5,3,9,33.3,13,17,76.5,14,27,41,20,10,6,13,24,5
TOR,TOR vs. PHI,05/13/2001,L,240,79,27,81,33.3,4,18,22.2,21,24,87.5,20,27,47,17,6,11,18,21,-5
SAC,SAC vs. LAL,05/13/2001,L,240,113,37,81,45.7,9,18,50.0,30,32,93.8,17,21,38,22,7,5,34,32,-6
LAL,LAL @ SAC,05/13/2001,W,240,119,39,78,50.0,6,12,50.0,35,44,79.5,17,24,41,17,7,5,32,25,6
SAS,SAS @ DAL,05/12/2001,L,240,108,37,76,48.7,5,15,33.3,29,41,70.7,14,33,47,20,4,2,16,24,-4
DAL,DAL vs. SAS,05/12/2001,W,240,112,45,93,48.4,4,11,36.4,18,19,94.7,12,29,41,29,6,6,7,28,4
PHI,PHI @ TOR,05/11/2001,L,240,78,26,74,35.1,3,9,33.3,23,33,69.7,11,26,37,18,8,7,14,20,-24
TOR,TOR vs. PHI,05/11/2001,W,240,102,40,81,49.4,12,22,54.5,10,12,83.3,12,31,43,29,7,10,16,22,24
LAL,LAL @ SAC,05/11/2001,W,240,103,35,75,46.7,5,13,38.5,28,41,68.3,7,39,46,18,12,3,14,23,22
SAC,SAC vs. LAL,05/11/2001,L,240,81,32,91,35.2,1,14,7.1,16,21,76.2,14,36,50,15,9,4,18,27,-22
MIL,MIL @ CHH,05/10/2001,L,240,92,37,89,41.6,9,22,40.9,9,13,69.2,8,27,35,27,7,4,14,27,-10
CHH,CHH vs. MIL,05/10/2001,W,240,102,39,81,48.1,4,13,30.8,20,34,58.8,17,40,57,24,2,5,26,19,10
PHI,PHI vs. TOR,05/09/2001,W,240,97,34,79,43.0,4,7,57.1,25,26,96.2,11,33,44,14,8,5,13,16,5
TOR,TOR @ PHI,05/09/2001,L,240,92,38,83,45.8,9,21,42.9,7,13,53.8,10,31,41,29,6,5,13,20,-5
DAL,DAL vs. SAS,05/09/2001,L,240,90,33,95,34.7,9,17,52.9,15,22,68.2,21,27,48,19,8,6,11,28,-14
SAS,SAS @ DAL,05/09/2001,W,240,104,36,75,48.0,10,21,47.6,22,32,68.8,14,40,54,23,7,5,22,23,14
CHH,CHH @ MIL,05/08/2001,L,240,90,35,80,43.8,0,6,0.0,20,26,76.9,18,24,42,22,6,4,13,19,-1
MIL,MIL vs. CHH,05/08/2001,W,240,91,35,83,42.2,7,14,50.0,14,19,73.7,18,26,44,21,7,9,14,23,1
LAL,LAL vs. SAC,05/08/2001,W,240,96,36,79,45.6,0,10,0.0,24,37,64.9,15,39,54,22,8,4,17,28,6
SAC,SAC @ LAL,05/08/2001,L,240,90,32,89,36.0,4,14,28.6,22,27,81.5,14,32,46,12,13,6,13,28,-6
SAS,SAS vs. DAL,05/07/2001,W,240,100,42,81,51.9,8,18,44.4,8,12,66.7,10,35,45,28,5,6,12,18,14
DAL,DAL @ SAS,05/07/2001,L,240,86,27,79,34.2,7,14,50.0,25,29,86.2,12,26,38,13,9,4,10,16,-14
CHH,CHH @ MIL,05/06/2001,L,240,92,33,78,42.3,2,12,16.7,24,31,77.4,11,32,43,18,9,6,12,22,-12
MIL,MIL vs. CHH,05/06/2001,W,240,104,40,86,46.5,10,23,43.5,14,19,73.7,8,33,41,31,8,7,12,23,12
SAC,SAC @ LAL,05/06/2001,L,240,105,39,86,45.3,4,11,36.4,23,29,79.3,12,30,42,14,6,6,16,22,-3
LAL,LAL vs. SAC,05/06/2001,W,240,108,42,87,48.3,3,12,25.0,21,34,61.8,19,32,51,22,12,10,15,21,3
PHI,PHI vs. TOR,05/06/2001,L,240,93,32,78,41.0,3,10,30.0,26,36,72.2,11,30,41,18,13,4,20,26,-3
TOR,TOR @ PHI,05/06/2001,W,240,96,35,80,43.8,7,18,38.9,19,23,82.6,10,27,37,23,6,5,17,27,3
DAL,DAL @ SAS,05/05/2001,L,240,78,30,81,37.0,3,16,18.8,15,17,88.2,9,33,42,18,5,9,12,28,-16
SAS,SAS vs. DAL,05/05/2001,W,240,94,32,73,43.8,6,13,46.2,24,37,64.9,11,39,50,19,6,5,12,24,16
TOR,TOR @ NYK,05/04/2001,W,240,93,35,75,46.7,6,9,66.7,17,24,70.8,11,24,35,24,11,3,13,19,4
NYK,NYK vs. TOR,05/04/2001,L,240,89,37,73,50.7,6,19,31.6,9,14,64.3,10,29,39,21,4,2,21,27,-4
UTA,UTA vs. DAL,05/03/2001,L,240,83,31,79,39.2,3,10,30.0,18,22,81.8,12,28,40,19,5,5,8,24,-1
DAL,DAL @ UTA,05/03/2001,W,240,84,27,68,39.7,8,18,44.4,22,26,84.6,9,28,37,12,3,9,14,23,1
TOR,TOR vs. NYK,05/02/2001,W,240,100,34,76,44.7,8,17,47.1,24,33,72.7,12,26,38,15,10,8,16,26,7
NYK,NYK @ TOR,05/02/2001,L,240,93,34,68,50.0,6,16,37.5,19,24,79.2,6,25,31,17,6,4,18,30,-7
PHX,PHX vs. SAC,05/02/2001,L,240,82,32,88,36.4,3,13,23.1,15,22,68.2,17,32,49,17,4,5,24,24,-7
SAC,SAC @ PHX,05/02/2001,W,240,89,29,83,34.9,5,16,31.3,26,33,78.8,17,31,48,15,8,6,28,23,7
IND,IND vs. PHI,05/02/2001,L,240,85,34,79,43.0,8,19,42.1,9,10,90.0,9,30,39,23,0,5,14,24,-3
PHI,PHI @ IND,05/02/2001,W,240,88,30,78,38.5,4,13,30.8,24,29,82.8,12,31,43,18,7,7,7,17,3
ORL,ORL vs. MIL,05/01/2001,L,240,104,40,92,43.5,8,23,34.8,16,27,59.3,18,26,44,25,7,7,9,30,-8
MIL,MIL @ ORL,05/01/2001,W,240,112,35,77,45.5,6,14,42.9,36,47,76.6,14,34,48,16,3,9,11,23,8
UTA,UTA @ DAL,05/01/2001,L,240,77,30,78,38.5,2,9,22.2,15,24,62.5,10,32,42,21,5,4,20,22,-30
DAL,DAL vs. UTA,05/01/2001,W,240,107,36,78,46.2,13,25,52.0,22,23,95.7,8,37,45,20,5,8,18,19,30
SAS,SAS @ MIN,04/30/2001,W,240,97,32,79,40.5,8,14,57.1,25,34,73.5,10,38,48,26,5,3,10,19,13
MIN,MIN vs. SAS,04/30/2001,L,240,84,32,81,39.5,3,13,23.1,17,19,89.5,9,35,44,20,7,8,12,27,-13
TOR,TOR vs. NYK,04/29/2001,L,240,89,32,77,41.6,3,7,42.9,22,27,81.5,13,25,38,19,2,5,13,23,-8
NYK,NYK @ TOR,04/29/2001,W,240,97,37,70,52.9,4,12,33.3,19,23,82.6,5,26,31,13,5,3,11,24,8
PHX,PHX vs. SAC,04/29/2001,L,240,96,36,87,41.4,5,22,22.7,19,27,70.4,9,29,38,23,12,4,19,30,-8
SAC,SAC @ PHX,04/29/2001,W,240,104,32,78,41.0,6,14,42.9,34,41,82.9,12,36,48,16,7,7,22,26,8
LAL,LAL @ POR,04/29/2001,W,240,99,36,81,44.4,4,19,21.1,23,30,76.7,11,39,50,25,8,2,12,17,13
POR,POR vs. LAL,04/29/2001,L,240,86,34,88,38.6,6,23,26.1,12,13,92.3,11,31,42,13,7,2,14,22,-13
ORL,ORL vs. MIL,04/28/2001,W,265,121,44,98,44.9,9,23,39.1,24,32,75.0,14,34,48,19,11,9,16,29,5
MIL,MIL @ ORL,04/28/2001,L,265,116,37,93,39.8,6,23,26.1,36,42,85.7,15,38,53,18,10,5,15,28,-5
SAS,SAS @ MIN,04/28/2001,L,240,84,28,71,39.4,5,16,31.3,23,30,76.7,11,28,39,14,3,4,18,25,-9
MIN,MIN vs. SAS,04/28/2001,W,240,93,34,79,43.0,4,9,44.4,21,27,77.8,9,31,40,20,12,5,12,27,9
DAL,DAL vs. UTA,04/28/2001,W,240,94,32,83,38.6,4,15,26.7,26,30,86.7,12,33,45,15,6,2,11,15,3
UTA,UTA @ DAL,04/28/2001,L,240,91,39,85,45.9,5,15,33.3,8,11,72.7,13,36,49,29,3,8,17,30,-3
PHI,PHI @ IND,04/28/2001,W,240,92,34,83,41.0,1,7,14.3,23,31,74.2,19,34,53,17,6,4,12,22,5
IND,IND vs. PHI,04/28/2001,L,240,87,32,86,37.2,6,23,26.1,17,19,89.5,13,29,42,20,7,2,12,27,-5
CHH,CHH vs. MIA,04/27/2001,W,240,94,33,73,45.2,2,10,20.0,26,33,78.8,12,33,45,18,9,7,16,19,15
MIA,MIA @ CHH,04/27/2001,L,240,79,28,72,38.9,5,10,50.0,18,27,66.7,8,31,39,17,4,3,17,23,-15
LAL,LAL vs. POR,04/26/2001,W,240,106,43,89,48.3,6,22,27.3,14,23,60.9,16,32,48,31,11,1,15,24,18
POR,POR @ LAL,04/26/2001,L,240,88,30,69,43.5,5,20,25.0,23,31,74.2,7,25,32,19,6,7,19,18,-18
TOR,TOR @ NYK,04/26/2001,W,240,94,37,83,44.6,4,13,30.8,16,22,72.7,16,32,48,15,10,8,18,22,20
NYK,NYK vs. TOR,04/26/2001,L,240,74,26,66,39.4,2,5,40.0,20,28,71.4,8,28,36,13,12,5,16,23,-20
MIL,MIL vs. ORL,04/25/2001,W,240,103,36,83,43.4,6,11,54.5,25,33,75.8,18,35,53,23,5,3,12,15,7
ORL,ORL @ MIL,04/25/2001,L,240,96,40,88,45.5,7,17,41.2,9,16,56.3,12,29,41,22,7,3,9,22,-7
PHX,PHX @ SAC,04/25/2001,L,240,90,32,96,33.3,4,17,23.5,22,26,84.6,17,25,42,21,11,5,8,17,-26
SAC,SAC vs. PHX,04/25/2001,W,240,116,44,88,50.0,7,16,43.8,21,25,84.0,14,41,55,23,6,6,15,20,26
PHI,PHI vs. IND,04/24/2001,W,240,116,41,82,50.0,7,15,46.7,27,34,79.4,16,25,41,26,12,6,14,28,18
IND,IND @ PHI,04/24/2001,L,240,98,34,77,44.2,6,17,35.3,24,32,75.0,14,21,35,20,8,6,19,25,-18
DAL,DAL @ UTA,04/24/2001,L,240,98,28,69,40.6,6,25,24.0,36,46,78.3,11,19,30,13,1,2,17,34,-11
UTA,UTA vs. DAL,04/24/2001,W,240,109,32,67,47.8,5,11,45.5,40,45,88.9,9,22,31,23,6,4,13,36,11
MIA,MIA vs. CHH,04/23/2001,L,240,76,31,77,40.3,6,22,27.3,8,10,80.0,8,25,33,16,5,5,18,27,-26
CHH,CHH @ MIA,04/23/2001,W,240,102,33,73,45.2,6,10,60.0,30,40,75.0,15,32,47,16,11,1,14,17,26
MIN,MIN @ SAS,04/23/2001,L,240,69,24,71,33.8,4,14,28.6,17,21,81.0,13,34,47,14,2,7,22,21,-17
SAS,SAS vs. MIN,04/23/2001,W,240,86,34,80,42.5,7,17,41.2,11,17,64.7,11,32,43,18,10,5,11,18,17
MIL,MIL vs. ORL,04/22/2001,W,240,103,39,97,40.2,5,18,27.8,20,28,71.4,23,36,59,26,9,4,11,25,13
ORL,ORL @ MIL,04/22/2001,L,240,90,32,81,39.5,8,19,42.1,18,23,78.3,10,32,42,22,7,6,12,25,-13
PHX,PHX @ SAC,04/22/2001,W,240,86,36,87,41.4,5,16,31.3,9,16,56.3,11,37,48,24,12,9,20,23,3
SAC,SAC vs. PHX,04/22/2001,L,240,83,32,92,34.8,4,11,36.4,15,21,71.4,21,33,54,17,9,2,20,16,-3
LAL,LAL vs. POR,04/22/2001,W,240,106,38,87,43.7,6,19,31.6,24,33,72.7,17,31,48,20,11,3,8,26,13
POR,POR @ LAL,04/22/2001,L,240,93,32,72,44.4,5,18,27.8,24,34,70.6,11,28,39,17,6,5,13,24,-13
NYK,NYK vs. TOR,04/22/2001,W,240,92,33,80,41.3,2,7,28.6,24,28,85.7,10,35,45,14,4,5,10,17,7
TOR,TOR @ NYK,04/22/2001,L,240,85,35,88,39.8,2,11,18.2,13,20,65.0,9,28,37,25,8,2,11,20,-7
CHH,CHH @ MIA,04/21/2001,W,240,106,37,77,48.1,7,15,46.7,25,29,86.2,9,30,39,21,17,4,15,26,26
MIA,MIA vs. CHH,04/21/2001,L,240,80,30,68,44.1,5,18,27.8,15,21,71.4,6,27,33,17,6,7,23,26,-26
PHI,PHI vs. IND,04/21/2001,L,240,78,31,78,39.7,1,9,11.1,15,19,78.9,11,41,52,23,5,6,11,19,-1
IND,IND @ PHI,04/21/2001,W,240,79,31,87,35.6,5,14,35.7,12,14,85.7,11,32,43,20,4,5,7,18,1
UTA,UTA vs. DAL,04/21/2001,W,240,88,33,80,41.3,3,10,30.0,19,27,70.4,19,29,48,24,7,5,15,22,2
DAL,DAL @ UTA,04/21/2001,L,240,86,31,72,43.1,7,20,35.0,17,18,94.4,9,28,37,15,4,6,18,23,-2
SAS,SAS vs. MIN,04/21/2001,W,240,87,33,66,50.0,4,11,36.4,17,24,70.8,8,34,42,18,3,6,20,20,5
MIN,MIN @ SAS,04/21/2001,L,240,82,33,87,37.9,1,4,25.0,15,19,78.9,13,26,39,20,9,3,9,22,-5
